"Relative Time (Process)","final_final-v0 - system/gpu.0.memoryAllocatedBytes","final_final-v0 - system/gpu.0.memoryAllocatedBytes__MIN","final_final-v0 - system/gpu.0.memoryAllocatedBytes__MAX"
"42246.312241985","27827306496","27827306496","27827306496"
"42261.312160259","27827306496","27827306496","27827306496"
"42276.313543565","27827306496","27827306496","27827306496"
"42291.313489161","27827306496","27827306496","27827306496"
"42306.313438204","27827306496","27827306496","27827306496"
"42321.313135422","27827306496","27827306496","27827306496"
"42336.312912346","27827306496","27827306496","27827306496"
"42351.312540486","27827306496","27827306496","27827306496"
"42366.314066513","27827306496","27827306496","27827306496"
"42381.312405211","27827306496","27827306496","27827306496"
"42396.313844905","27827306496","27827306496","27827306496"
"42411.311590808","27827306496","27827306496","27827306496"
"42426.312993362","27827306496","27827306496","27827306496"
"42441.313094983","27827306496","27827306496","27827306496"
"42456.312975798","27827306496","27827306496","27827306496"
"42471.312826615","27827306496","27827306496","27827306496"
"42486.314023767","27827306496","27827306496","27827306496"
"42501.313288035","27827306496","27827306496","27827306496"
"42516.312063635","27827306496","27827306496","27827306496"
"42531.313485299","27827306496","27827306496","27827306496"
"42546.312302499","27827306496","27827306496","27827306496"
"42561.313083488","27827306496","27827306496","27827306496"
"42576.312793532","27827306496","27827306496","27827306496"
"42591.312219334","27827306496","27827306496","27827306496"
"42606.313105786","27827306496","27827306496","27827306496"
"42621.313193408","27827306496","27827306496","27827306496"
"42636.312779536","27827306496","27827306496","27827306496"
"42651.312344006","27827306496","27827306496","27827306496"
"42666.311964066","27827306496","27827306496","27827306496"
"42681.312770487","27827306496","27827306496","27827306496"
"42696.312359393","27827306496","27827306496","27827306496"
"42711.31318132","27827306496","27827306496","27827306496"
"42726.313827255","27827306496","27827306496","27827306496"
"42741.312676093","27827306496","27827306496","27827306496"
"42756.313217846","27827306496","27827306496","27827306496"
"42771.312659555","27827306496","27827306496","27827306496"
"42786.31311256","27827306496","27827306496","27827306496"
"42801.312233468","27827306496","27827306496","27827306496"
"42816.312569477","27827306496","27827306496","27827306496"
"42831.313468493","27827306496","27827306496","27827306496"
"42846.313121558","27827306496","27827306496","27827306496"
"42861.312023402","27827306496","27827306496","27827306496"
"42876.314184338","27827306496","27827306496","27827306496"
"42891.312765763","27827306496","27827306496","27827306496"
"42906.313027459","27827306496","27827306496","27827306496"
"42921.312487619","27827306496","27827306496","27827306496"
"42936.312304962","27827306496","27827306496","27827306496"
"42951.312348535","27827306496","27827306496","27827306496"
"42966.313463147","27827306496","27827306496","27827306496"
"42981.312115671","27827306496","27827306496","27827306496"
"42996.312497269","27827306496","27827306496","27827306496"
"43011.312945106","27827306496","27827306496","27827306496"
"43026.313827502","27827306496","27827306496","27827306496"
"43041.313345907","27827306496","27827306496","27827306496"
"43056.313746978","27827306496","27827306496","27827306496"
"43071.31247943","27827306496","27827306496","27827306496"
"43086.312041995","27827306496","27827306496","27827306496"
"43101.311715436","27827306496","27827306496","27827306496"
"43116.312121036","27827306496","27827306496","27827306496"
"43131.313009312","27827306496","27827306496","27827306496"
"43146.312850851","27827306496","27827306496","27827306496"
"43161.313434753","27827306496","27827306496","27827306496"
"43176.31284028","27827306496","27827306496","27827306496"
"43191.313645647","27827306496","27827306496","27827306496"
"43206.312787386","27827306496","27827306496","27827306496"
"43221.313027082","27827306496","27827306496","27827306496"
"43236.312407462","27827306496","27827306496","27827306496"
"43251.311277783","27827306496","27827306496","27827306496"
"43266.312808686","27827306496","27827306496","27827306496"
"43281.313202721","27827306496","27827306496","27827306496"
"43296.312135436","27827306496","27827306496","27827306496"
"43311.313858348","27827306496","27827306496","27827306496"
"43326.313232886","27827306496","27827306496","27827306496"
"43341.313755887","27827306496","27827306496","27827306496"
"43356.313321514","27827306496","27827306496","27827306496"
"43371.31295734","27827306496","27827306496","27827306496"
"43386.313024672","27827306496","27827306496","27827306496"
"43401.313487235","27827306496","27827306496","27827306496"
"43416.311894243","27827306496","27827306496","27827306496"
"43431.312532311","27827306496","27827306496","27827306496"
"43446.312164154","27827306496","27827306496","27827306496"
"43461.313222127","27827306496","27827306496","27827306496"
"43476.312257565","27827306496","27827306496","27827306496"
"43491.311747819","27827306496","27827306496","27827306496"
"43506.313262881","27827306496","27827306496","27827306496"
"43521.313228567","27827306496","27827306496","27827306496"
"43536.313206593","27827306496","27827306496","27827306496"
"43551.313759435","27827306496","27827306496","27827306496"
"43566.312799179","27827306496","27827306496","27827306496"
"43581.312646053","27827306496","27827306496","27827306496"
"43596.312655617","27827306496","27827306496","27827306496"
"43611.312704241","27827306496","27827306496","27827306496"
"43626.313197253","27827306496","27827306496","27827306496"
"43641.313376601","27827306496","27827306496","27827306496"
"43656.31243254","27827306496","27827306496","27827306496"
"43671.312207698","27827306496","27827306496","27827306496"
"43686.313410423","27827306496","27827306496","27827306496"
"43701.312759624","27827306496","27827306496","27827306496"
"43716.314273968","27827306496","27827306496","27827306496"
"43731.312730192","27827306496","27827306496","27827306496"
"43746.312263801","27827306496","27827306496","27827306496"
"43761.311420091","27827306496","27827306496","27827306496"
"43776.312322013","27827306496","27827306496","27827306496"
"43791.31264521","27827306496","27827306496","27827306496"
"43806.312822415","27827306496","27827306496","27827306496"
"43821.313040305","27827306496","27827306496","27827306496"
"43836.311430994","27827306496","27827306496","27827306496"
"43851.313059976","27827306496","27827306496","27827306496"
"43866.312493663","27827306496","27827306496","27827306496"
"43881.313266315","27827306496","27827306496","27827306496"
"43896.312684082","27827306496","27827306496","27827306496"
"43911.312838594","27827306496","27827306496","27827306496"
"43926.313648802","27827306496","27827306496","27827306496"
"43941.312926697","27827306496","27827306496","27827306496"
"43956.313850815","27827306496","27827306496","27827306496"
"43971.311905508","27827306496","27827306496","27827306496"
"43986.312434994","27827306496","27827306496","27827306496"
"44001.312872656","27827306496","27827306496","27827306496"
"44016.31291492","27827306496","27827306496","27827306496"
"44031.313421865","27827306496","27827306496","27827306496"
"44046.311978125","27827306496","27827306496","27827306496"
"44061.313520712","27827306496","27827306496","27827306496"
"44076.313207719","27827306496","27827306496","27827306496"
"44091.313082279","27827306496","27827306496","27827306496"
"44106.312391428","27827306496","27827306496","27827306496"
"44121.31266176","27827306496","27827306496","27827306496"
"44136.312477257","27827306496","27827306496","27827306496"
"44151.313047053","27827306496","27827306496","27827306496"
"44166.312299465","27827306496","27827306496","27827306496"
"44181.312952447","27827306496","27827306496","27827306496"
"44196.313087269","27827306496","27827306496","27827306496"
"44211.311802891","27827306496","27827306496","27827306496"
"44226.312981065","27827306496","27827306496","27827306496"
"44241.313361433","27827306496","27827306496","27827306496"
"44256.312959276","27827306496","27827306496","27827306496"
"44271.313729042","27827306496","27827306496","27827306496"
"44286.312857803","27827306496","27827306496","27827306496"
"44301.3129878","27827306496","27827306496","27827306496"
"44316.313419784","27827306496","27827306496","27827306496"
"44331.312623744","27827306496","27827306496","27827306496"
"44346.31402861","27827306496","27827306496","27827306496"
"44361.312954919","27827306496","27827306496","27827306496"
"44376.311392695","27827306496","27827306496","27827306496"
"44391.313346933","27827306496","27827306496","27827306496"
"44406.313590165","27827306496","27827306496","27827306496"
"44421.312846235","27827306496","27827306496","27827306496"
"44436.313069774","27827306496","27827306496","27827306496"
"44451.312689523","27827306496","27827306496","27827306496"
"44466.313672152","27827306496","27827306496","27827306496"
"44481.313002537","27827306496","27827306496","27827306496"
"44496.313082417","27827306496","27827306496","27827306496"
"44511.313198801","27827306496","27827306496","27827306496"
"44526.311313969","27827306496","27827306496","27827306496"
"44541.312945572","27827306496","27827306496","27827306496"
"44556.312495925","27827306496","27827306496","27827306496"
"44571.312924782","27827306496","27827306496","27827306496"
"44586.31283791","27827306496","27827306496","27827306496"
"44601.312791872","27827306496","27827306496","27827306496"
"44616.312914586","27827306496","27827306496","27827306496"
"44631.313866809","27827306496","27827306496","27827306496"
"44646.313312995","27827306496","27827306496","27827306496"
"44661.314174575","27827306496","27827306496","27827306496"
"44676.312799781","27827306496","27827306496","27827306496"
"44691.312722025","27827306496","27827306496","27827306496"
"44706.311762816","27827306496","27827306496","27827306496"
"44721.313573183","27827306496","27827306496","27827306496"
"44736.3127808","27827306496","27827306496","27827306496"
"44751.312663074","27827306496","27827306496","27827306496"
"44766.314139265","27827306496","27827306496","27827306496"
"44781.313721595","27827306496","27827306496","27827306496"
"44796.313204482","27827306496","27827306496","27827306496"
"44811.312742283","27827306496","27827306496","27827306496"
"44826.312379628","27827306496","27827306496","27827306496"
